CATS21,IMLSN1,HVSI11,FOCSN1,EXTSN1,BM_IJ1,ES_011(X),ES_011(Y),ES_011(X-VRN),ES_011(Y-VRN),ES_021(X),ES_021(Y),ES_021(X-VRN),ES_021(Y-VRN),ES_022(X),ES_022(Y),ES_022(X-VRN),ES_022(Y-VRN),EQ_021(X),EQ_021(Y),GVMTK1,GS_T_1,ESP021,CHP021,MQX031,MQY031,MSX031,MSX031,BM_AN1,Phase Meter-Freq,Phase Meter-Phase,DATE/TIME,TYPE_0,TYPE_1,CHARGE_STATE_0,CHARGE_STATE_1,INJ_VOLTAGE,SF6_pressure,TOTAL_UP_CHARGE,GVM,Energy
2.222222222,0.5946275946,-190.2808303,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3252747253,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.11355311,142.3913043,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.554,23-11-2021 09:48:22,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.3785104,0.6898656899,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3355311355,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.12332112,142.5390891,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.696,23-11-2021 09:48:26,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.5738706,0.6910866911,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2608058608,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3472527473,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,142.5390891,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.631,23-11-2021 09:48:30,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.3785104,0.6874236874,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3604395604,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,142.5390891,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.659,23-11-2021 09:48:34,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.5738706,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3457875458,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,142.5390891,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.814,23-11-2021 09:48:38,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.2808303,0.6910866911,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3443223443,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11843712,142.5390891,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.097,23-11-2021 09:48:42,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.4761905,0.6898656899,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3252747253,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11355311,142.5390891,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.996,23-11-2021 09:48:46,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.2808303,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3575091575,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11355311,142.5390891,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.027,23-11-2021 09:48:50,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.3785104,0.6910866911,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3296703297,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.11355311,142.6870748,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.137,23-11-2021 09:48:54,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5970695971,-190.3785104,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.3604395604,-0.1583577713,0.2639296188,-0.4717948718,-0.2842490842,4.728937729,4.278388278,13.11843712,142.6870748,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.933,23-11-2021 09:48:58,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5958485958,-190.0854701,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3267399267,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,142.6870748,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.975,23-11-2021 09:49:02,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.2808303,0.6910866911,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2783882784,0.5219941349,-0.005865102639,-0.2754578755,-0.3340659341,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,142.6870748,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.412,23-11-2021 09:49:06,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5995115995,-190.3785104,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3267399267,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,142.6870748,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.69,23-11-2021 09:49:10,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.3785104,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.356043956,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11843712,142.6870748,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.27,23-11-2021 09:49:14,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.4761905,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3296703297,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.11843712,142.6870748,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.282,23-11-2021 09:49:18,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5970695971,-190.2808303,0.6874236874,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3267399267,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11355311,142.6870748,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.601,23-11-2021 09:49:22,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.3785104,0.6898656899,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3252747253,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11355311,142.8352621,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.795,23-11-2021 09:49:26,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.3785104,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3340659341,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11355311,142.8352621,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.5,23-11-2021 09:49:30,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5970695971,-190.4761905,0.6886446886,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3545787546,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11843712,142.8352621,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.689,23-11-2021 09:49:34,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5995115995,-190.2808303,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3472527473,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,142.8352621,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.678,23-11-2021 09:49:39,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.5738706,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3340659341,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12332112,142.6870748,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.361,23-11-2021 09:49:43,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-189.98779,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3457875458,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,142.8352621,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.965,23-11-2021 09:49:47,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.4761905,0.6886446886,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2608058608,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.3296703297,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11843712,142.8352621,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.31,23-11-2021 09:49:51,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.0854701,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3282051282,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.11843712,142.8352621,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.262,23-11-2021 09:49:55,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5946275946,-190.4761905,0.6898656899,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3575091575,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.11355311,142.9836512,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.895,23-11-2021 09:49:59,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.4761905,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3355311355,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11355311,142.9836512,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.304,23-11-2021 09:50:03,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.4761905,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.358974359,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,142.8352621,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.483,23-11-2021 09:50:07,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.5738706,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3267399267,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.12332112,143.1322427,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.811,23-11-2021 09:50:11,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.2808303,0.6874236874,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3531135531,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12332112,142.9836512,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.224,23-11-2021 09:50:15,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.3785104,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,142.8352621,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.265,23-11-2021 09:50:19,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.4761905,0.6886446886,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3516483516,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,142.9836512,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.357,23-11-2021 09:50:23,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.4761905,0.6874236874,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11843712,142.9836512,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.633,23-11-2021 09:50:27,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.5738706,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3501831502,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11843712,142.9836512,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.294,23-11-2021 09:50:31,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-190.2808303,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3267399267,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.11355311,143.1322427,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.709,23-11-2021 09:50:35,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.4761905,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3326007326,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11843712,143.1322427,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.393,23-11-2021 09:50:39,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.4761905,0.6910866911,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2827838828,0.5219941349,-0.005865102639,-0.2754578755,-0.3282051282,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.11843712,143.1322427,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.745,23-11-2021 09:50:43,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5958485958,-190.5738706,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3340659341,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,143.1322427,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.705,23-11-2021 09:50:47,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.5738706,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3501831502,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,143.1322427,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.866,23-11-2021 09:50:51,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.4761905,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12820513,143.1322427,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.83,23-11-2021 09:50:55,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.3785104,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2783882784,0.5219941349,-0.005865102639,-0.2754578755,-0.3267399267,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12332112,143.2810368,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.465,23-11-2021 09:50:59,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.5738706,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2754578755,-0.3282051282,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.11355311,143.2810368,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.286,23-11-2021 09:51:03,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.6715507,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.3340659341,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11355311,143.2810368,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.118,23-11-2021 09:51:08,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.1831502,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3282051282,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.10866911,143.2810368,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.925,23-11-2021 09:51:12,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.2808303,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2783882784,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.11355311,143.2810368,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.305,23-11-2021 09:51:16,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5995115995,-190.2808303,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2783882784,0.5219941349,-0.005865102639,-0.2754578755,-0.3340659341,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12332112,143.2810368,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.289,23-11-2021 09:51:20,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.3785104,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3311355311,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12820513,143.579235,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.69,23-11-2021 09:51:24,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.4761905,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2827838828,0.5219941349,-0.005865102639,-0.2769230769,-0.3282051282,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12820513,143.4300341,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.736,23-11-2021 09:51:28,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5970695971,-190.5738706,0.6874236874,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2622710623,-0.2798534799,0.5219941349,-0.005865102639,-0.2769230769,-0.3457875458,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.12332112,143.4300341,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.512,23-11-2021 09:51:32,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.5738706,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2798534799,0.5219941349,-0.005865102639,-0.2754578755,-0.3326007326,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.11843712,143.4300341,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.771,23-11-2021 09:51:36,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.3785104,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2813186813,0.5219941349,-0.005865102639,-0.2769230769,-0.3282051282,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.11843712,143.2810368,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,6.704,23-11-2021 09:51:40,0,1,6,11,-190,87.2,45.5,12.88,155
